tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1593,AmazonHelp,False,Fri Sep 20 13:55:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1592
1594,cust_c61e79aa,True,Wed Jul 31 04:03:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1595,
1595,AmazonHelp,False,Wed Jul 31 05:29:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1594
1596,cust_465a483f,True,Fri Feb 16 22:47:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1597,
1597,AmazonHelp,False,Sat Feb 17 00:05:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1596
1598,cust_e1021fcc,True,Thu Aug 22 06:55:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1599,
1599,AmazonHelp,False,Thu Aug 22 08:38:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1598
1600,cust_d21de221,True,Fri Aug 23 05:03:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1601,
1601,AmazonHelp,False,Fri Aug 23 06:30:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1600
1602,cust_e7c1596e,True,Mon Apr 22 10:54:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1603,
1603,AmazonHelp,False,Mon Apr 22 11:19:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1602
1604,cust_b1881850,True,Sat Mar 23 11:33:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1605,
1605,AmazonHelp,False,Sat Mar 23 11:52:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1604
1606,cust_fa89db26,True,Wed Jul 03 20:15:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1607,
1607,AmazonHelp,False,Wed Jul 03 21:55:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1606
1608,cust_137ac2ae,True,Fri Nov 15 02:02:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1609,
1609,AmazonHelp,False,Fri Nov 15 03:42:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1608
1610,cust_29b11848,True,Mon Feb 26 03:52:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1611,
1611,AmazonHelp,False,Mon Feb 26 04:14:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1610
1612,cust_4308c631,True,Tue Jan 16 21:47:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1613,
1613,AmazonHelp,False,Tue Jan 16 22:41:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1612
1614,cust_a9a0b488,True,Mon Sep 30 22:29:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1615,
1615,AmazonHelp,False,Tue Oct 01 00:06:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1614
1616,cust_69625bf2,True,Mon Apr 22 16:10:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1617,
1617,AmazonHelp,False,Mon Apr 22 17:55:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1616
1618,cust_636b473d,True,Tue Sep 03 23:08:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1619,
1619,AmazonHelp,False,Wed Sep 04 00:23:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1618
1620,cust_02f82ee7,True,Tue Jul 02 02:27:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1621,
1621,AmazonHelp,False,Tue Jul 02 03:36:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1620
1622,cust_43d656c4,True,Wed Nov 13 20:24:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1623,
1623,AmazonHelp,False,Wed Nov 13 20:58:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1622
1624,cust_70104690,True,Mon Sep 16 00:18:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1625,
1625,AmazonHelp,False,Mon Sep 16 02:08:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1624
1626,cust_a846343b,True,Fri Oct 04 20:12:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1627,
1627,AmazonHelp,False,Fri Oct 04 20:34:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1626
1628,cust_eecbd2d7,True,Tue Oct 29 13:47:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1629,
1629,AmazonHelp,False,Tue Oct 29 14:44:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1628
1630,cust_682f1b58,True,Wed Dec 04 18:35:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1631,
1631,AmazonHelp,False,Wed Dec 04 18:40:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1630
1632,cust_a87a8748,True,Tue Mar 26 20:15:00 +0000 2024,Been a Prime member for 8 years and this is how you treat loyal customers?,1633,
1633,AmazonHelp,False,Tue Mar 26 21:06:00 +0000 2024,That's not the experience we want you to have. Let us know how we can help via DM.,,1632
1634,cust_c64a6259,True,Fri Apr 26 00:42:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1635,
1635,AmazonHelp,False,Fri Apr 26 00:56:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1634
1636,cust_5edca7c4,True,Sun Jan 14 22:41:00 +0000 2024,"Amazon customer service has gone downhill so much this year, so disappointed.",1637,
1637,AmazonHelp,False,Sun Jan 14 23:19:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1636
1638,cust_2c59bede,True,Thu Oct 03 06:51:00 +0000 2024,Absolutely fed up with how many issues I've had this month.,1639,
1639,AmazonHelp,False,Thu Oct 03 08:23:00 +0000 2024,"We're sorry to hear you're feeling this way. We'd like to make it right, please DM us more details.",,1638
1640,cust_7ccee85d,True,Mon Nov 25 19:30:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1641,cust_e1e5ebde,True,Thu Oct 31 00:01:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1642,cust_ff84da75,True,Wed Mar 27 12:31:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1643,cust_4374235f,True,Sat Jun 01 20:29:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1644,cust_80aa4c8b,True,Thu Oct 31 15:05:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1645,cust_b5a7a039,True,Wed Sep 18 14:44:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1646,cust_2834d696,True,Sun Aug 11 20:17:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1647,cust_1af6b205,True,Sat Mar 09 04:46:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1648,cust_2ba5e4dc,True,Thu Jan 25 15:23:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1649,cust_8f32312b,True,Tue Jan 16 20:24:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1650,cust_3da05b1d,True,Sun Sep 29 02:09:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1651,cust_a7ade4cc,True,Thu Mar 28 18:59:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1652,cust_0ef34e0d,True,Sun Feb 18 13:45:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1653,cust_bfd60037,True,Wed Oct 23 04:32:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1654,cust_b50a5ec2,True,Tue Sep 10 04:24:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1655,cust_3bbebb14,True,Tue Sep 17 16:53:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1656,cust_4b38a223,True,Thu Mar 14 09:31:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1657,cust_4d769fd1,True,Thu Dec 05 19:55:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1658,cust_e1e2fc33,True,Tue Apr 02 05:29:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1659,cust_e7c07d23,True,Sat Nov 09 21:28:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1660,cust_36b6ecd0,True,Tue Apr 09 11:24:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1661,cust_f1a610c2,True,Fri Sep 27 15:07:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1662,cust_a3519784,True,Sat Jun 29 15:53:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1663,cust_1458f072,True,Fri Oct 18 16:32:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1664,cust_82d98ef2,True,Wed Aug 07 08:19:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1665,cust_b971a1db,True,Fri Apr 26 22:47:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1666,cust_be11b910,True,Sun Apr 21 14:12:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1667,cust_64b6c9e5,True,Tue May 07 23:51:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1668,cust_21baf02f,True,Sun Aug 11 20:39:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1669,cust_6607e609,True,Sun Jan 28 07:43:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1670,cust_2966604c,True,Thu Dec 12 21:36:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1671,cust_1f7290a9,True,Sat Jan 13 16:04:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1672,cust_b1e2c746,True,Sat May 11 20:31:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1673,cust_d67bcc2a,True,Wed Sep 04 05:44:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1674,cust_1606db71,True,Fri Oct 04 19:56:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1675,cust_a2005dd1,True,Fri May 24 22:04:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
1676,cust_72fe1e4a,True,Wed Jan 10 10:26:00 +0000 2024,@AmazonHelp check out my new mixtape link in bio!!,,
1677,cust_34636322,True,Thu Nov 28 14:39:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1678,cust_0fe95be3,True,Fri Sep 13 07:58:00 +0000 2024,lol @AmazonHelp remember when Alexa said something weird lmaooo,,
1679,cust_3d45f7ed,True,Mon Sep 09 16:05:00 +0000 2024,@AmazonHelp unrelated but does anyone know a good pizza place downtown,,
